request_id,timestamp,customer_id,api_key,source_ip,model_id,provider,channel_id,input_tokens,output_tokens,total_tokens,first_token_latency_ms,latency_ms,status_code,error_code,estimated_cost,data_origin,cost_origin,safety_hit
req_005439,2026-07-01 02:17:42,C006,key_c006_1,10.120.238.180,DeepSeek-V4,DeepSeek,api,627,148,775,481,1256,200,,0.00093,synthetic_calibrated,synthetic_assumption,False
req_003621,2026-07-01 02:23:51,C010,key_c010_1,10.26.85.156,DeepSeek-V4,DeepSeek,web,191,231,422,566,1438,200,,0.000506,synthetic_calibrated,synthetic_assumption,False
req_005665,2026-07-01 02:26:46,C001,key_c001_1,10.8.237.204,DeepSeek-V4,DeepSeek,api,776,327,1103,544,922,200,,0.001324,synthetic_calibrated,synthetic_assumption,False
req_002596,2026-07-01 02:27:57,C001,key_c001_1,10.121.68.78,DeepSeek-V4,DeepSeek,app,969,131,1100,630,1747,200,,0.00132,synthetic_calibrated,synthetic_assumption,False
req_005696,2026-07-01 02:28:06,C009,key_c009_1,10.246.221.111,DeepSeek-V4,DeepSeek,api,506,263,769,636,1445,200,,0.000923,synthetic_calibrated,synthetic_assumption,False
req_001497,2026-07-01 02:28:34,C001,key_c001_1,10.77.252.194,DeepSeek-V4,DeepSeek,web,622,274,896,421,1031,200,,0.001075,synthetic_calibrated,synthetic_assumption,False
req_007381,2026-07-01 02:31:08,C001,key_c001_2,10.66.165.191,DeepSeek-V4,DeepSeek,app,166,246,412,353,1339,500,INTERNAL_ERROR,0.000494,synthetic_calibrated,synthetic_assumption,False
req_005989,2026-07-01 02:31:35,C009,key_c009_2,10.245.133.204,DeepSeek-V4,DeepSeek,api,183,200,383,277,1626,200,,0.00046,synthetic_calibrated,synthetic_assumption,False
req_004167,2026-07-01 02:31:53,C010,key_c010_1,10.192.244.161,DeepSeek-V4,DeepSeek,api,208,278,486,530,1549,200,,0.000583,synthetic_calibrated,synthetic_assumption,False
req_008541,2026-07-01 02:32:58,C001,key_c001_1,10.107.116.76,DeepSeek-V4,DeepSeek,api,256,368,624,421,1102,200,,0.000749,synthetic_calibrated,synthetic_assumption,False
req_006010,2026-07-01 02:33:04,C001,key_c001_2,10.139.11.225,DeepSeek-V4,DeepSeek,api,374,255,629,317,1013,200,,0.000755,synthetic_calibrated,synthetic_assumption,False
req_006549,2026-07-01 02:34:50,C004,key_c004_1,10.195.39.137,DeepSeek-V4,DeepSeek,app,1122,157,1279,486,1596,200,,0.001535,synthetic_calibrated,synthetic_assumption,False
req_008351,2026-07-01 02:35:16,C004,key_c004_3,10.109.35.231,DeepSeek-V4,DeepSeek,api,389,140,529,392,1153,200,,0.000635,synthetic_calibrated,synthetic_assumption,False
req_001042,2026-07-01 02:35:48,C008,key_c008_3,10.170.74.126,DeepSeek-V4,DeepSeek,api,811,108,919,470,1105,200,,0.001103,synthetic_calibrated,synthetic_assumption,False
req_007629,2026-07-01 02:36:28,C006,key_c006_3,10.27.235.135,Minimax-M2.5,MiniMax,app,285,115,400,497,1516,200,,0.00096,synthetic_calibrated,synthetic_assumption,False
req_002711,2026-07-01 02:37:33,C002,key_c002_3,10.10.151.20,DeepSeek-V4,DeepSeek,api,246,291,537,251,1681,200,,0.000644,synthetic_calibrated,synthetic_assumption,False
req_000812,2026-07-01 02:37:34,C004,key_c004_1,10.69.60.139,DeepSeek-V4,DeepSeek,api,1175,327,1502,227,1283,200,,0.001802,synthetic_calibrated,synthetic_assumption,False
req_007920,2026-07-01 02:38:40,C010,key_c010_2,10.199.182.184,DeepSeek-V4,DeepSeek,app,361,429,790,477,1528,200,,0.000948,synthetic_calibrated,synthetic_assumption,False
req_001322,2026-07-01 02:43:20,C003,key_c003_2,10.140.18.254,DeepSeek-V4,DeepSeek,app,511,93,604,576,1683,200,,0.000725,synthetic_calibrated,synthetic_assumption,False
req_003244,2026-07-01 02:44:11,C002,key_c002_1,10.191.204.242,DeepSeek-V4,DeepSeek,api,2028,125,2153,503,1359,200,,0.002584,synthetic_calibrated,synthetic_assumption,False
req_009109,2026-07-01 02:44:29,C003,key_c003_3,10.29.176.161,DeepSeek-V4,DeepSeek,api,126,74,200,592,1957,200,,0.00024,synthetic_calibrated,synthetic_assumption,False
req_003954,2026-07-01 02:45:25,C004,key_c004_1,10.76.65.230,DeepSeek-V4,DeepSeek,web,364,210,574,530,1177,200,,0.000689,synthetic_calibrated,synthetic_assumption,False
req_005101,2026-07-01 02:45:39,C002,key_c002_3,10.73.201.80,DeepSeek-V4,DeepSeek,api,815,477,1292,413,1578,200,,0.00155,synthetic_calibrated,synthetic_assumption,False
req_009741,2026-07-01 02:46:44,C003,key_c003_2,10.117.37.39,DeepSeek-V4,DeepSeek,web,154,48,202,380,1070,200,,0.000242,synthetic_calibrated,synthetic_assumption,False
req_004837,2026-07-01 02:48:44,C004,key_c004_3,10.13.156.171,DeepSeek-V4,DeepSeek,api,351,72,423,534,1359,200,,0.000508,synthetic_calibrated,synthetic_assumption,False
req_009468,2026-07-01 02:48:50,C001,key_c001_3,10.209.108.185,DeepSeek-V4,DeepSeek,api,508,101,609,341,1576,200,,0.000731,synthetic_calibrated,synthetic_assumption,False
req_007115,2026-07-01 02:49:14,C001,key_c001_2,10.4.141.149,DeepSeek-V4,DeepSeek,app,727,172,899,469,1111,200,,0.001079,synthetic_calibrated,synthetic_assumption,False
req_000282,2026-07-01 02:49:41,C005,key_c005_1,10.254.108.18,DeepSeek-V4,DeepSeek,web,533,87,620,619,1592,200,,0.000744,synthetic_calibrated,synthetic_assumption,False
req_001166,2026-07-01 02:52:37,C007,key_c007_2,10.9.100.111,DeepSeek-V4,DeepSeek,api,168,114,282,623,1496,200,,0.000338,synthetic_calibrated,synthetic_assumption,False
req_000587,2026-07-01 02:53:24,C010,key_c010_3,10.123.21.39,Minimax-M2.5,MiniMax,api,172,555,727,667,1811,200,,0.001745,synthetic_calibrated,synthetic_assumption,False
req_009526,2026-07-01 02:54:00,C001,key_c001_2,10.24.108.55,DeepSeek-V4,DeepSeek,api,416,82,498,436,1401,200,,0.000598,synthetic_calibrated,synthetic_assumption,False
req_003050,2026-07-01 02:54:54,C003,key_c003_3,10.226.202.44,DeepSeek-V4,DeepSeek,api,119,199,318,394,1759,200,,0.000382,synthetic_calibrated,synthetic_assumption,False
req_005177,2026-07-01 02:56:03,C002,key_c002_1,10.52.87.64,DeepSeek-V4,DeepSeek,app,425,378,803,452,1642,200,,0.000964,synthetic_calibrated,synthetic_assumption,False
req_003823,2026-07-01 02:56:16,C007,key_c007_2,10.150.167.212,DeepSeek-V4,DeepSeek,app,220,133,353,642,1527,200,,0.000424,synthetic_calibrated,synthetic_assumption,False
req_005683,2026-07-01 02:56:21,C003,key_c003_1,10.77.6.40,DeepSeek-V4,DeepSeek,api,248,211,459,664,1868,200,,0.000551,synthetic_calibrated,synthetic_assumption,False
req_008157,2026-07-01 02:57:43,C002,key_c002_1,10.75.64.107,DeepSeek-V4,DeepSeek,web,219,92,311,586,1307,200,,0.000373,synthetic_calibrated,synthetic_assumption,False
req_002613,2026-07-01 02:57:54,C004,key_c004_3,10.82.117.32,DeepSeek-V4,DeepSeek,app,314,194,508,618,1423,200,,0.00061,synthetic_calibrated,synthetic_assumption,False
req_009827,2026-07-01 03:00:07,C001,key_c001_3,10.121.1.56,DeepSeek-V4,DeepSeek,app,475,327,802,451,1571,200,,0.000962,synthetic_calibrated,synthetic_assumption,False
req_007601,2026-07-01 03:01:35,C002,key_c002_3,10.207.19.76,DeepSeek-V4,DeepSeek,app,252,117,369,740,1623,200,,0.000443,synthetic_calibrated,synthetic_assumption,False
req_008383,2026-07-01 03:02:32,C003,key_c003_2,10.92.130.150,DeepSeek-V4,DeepSeek,api,261,60,321,504,1570,200,,0.000385,synthetic_calibrated,synthetic_assumption,False
req_007829,2026-07-01 03:02:44,C007,key_c007_3,10.249.163.98,DeepSeek-V4,DeepSeek,api,1908,95,2003,613,2242,200,,0.002404,synthetic_calibrated,synthetic_assumption,False
req_007637,2026-07-01 03:05:07,C004,key_c004_3,10.12.223.45,DeepSeek-V4,DeepSeek,api,647,182,829,332,1342,200,,0.000995,synthetic_calibrated,synthetic_assumption,False
req_003229,2026-07-01 03:05:17,C008,key_c008_1,10.248.218.105,DeepSeek-V4,DeepSeek,api,404,298,702,491,1117,200,,0.000842,synthetic_calibrated,synthetic_assumption,False
req_004834,2026-07-01 03:05:34,C001,key_c001_1,10.60.22.131,DeepSeek-V4,DeepSeek,app,568,589,1157,693,2282,200,,0.001388,synthetic_calibrated,synthetic_assumption,False
req_003226,2026-07-01 03:06:11,C008,key_c008_3,10.148.14.84,DeepSeek-V4,DeepSeek,api,272,256,528,324,1694,200,,0.000634,synthetic_calibrated,synthetic_assumption,False
req_006140,2026-07-01 03:07:09,C005,key_c005_1,10.106.41.221,DeepSeek-V4,DeepSeek,app,306,110,416,593,2107,200,,0.000499,synthetic_calibrated,synthetic_assumption,False
req_008850,2026-07-01 03:08:02,C005,key_c005_3,10.175.147.203,DeepSeek-V4,DeepSeek,api,529,153,682,631,1953,200,,0.000818,synthetic_calibrated,synthetic_assumption,False
req_009342,2026-07-01 03:08:48,C002,key_c002_2,10.145.90.83,DeepSeek-V4,DeepSeek,api,447,172,619,476,1472,200,,0.000743,synthetic_calibrated,synthetic_assumption,False
req_000149,2026-07-01 03:10:37,C003,key_c003_2,10.102.63.68,DeepSeek-V4,DeepSeek,web,1058,97,1155,594,1340,200,,0.001386,synthetic_calibrated,synthetic_assumption,False
req_004063,2026-07-01 03:11:52,C003,key_c003_3,10.193.248.156,DeepSeek-V4,DeepSeek,web,336,329,665,518,1657,200,,0.000798,synthetic_calibrated,synthetic_assumption,False
req_004526,2026-07-01 03:12:07,C002,key_c002_3,10.101.20.43,DeepSeek-V4,DeepSeek,api,869,353,1222,660,1832,200,,0.001466,synthetic_calibrated,synthetic_assumption,False
req_009910,2026-07-01 03:12:18,C005,key_c005_2,10.31.16.162,DeepSeek-V4,DeepSeek,api,183,304,487,280,1153,200,,0.000584,synthetic_calibrated,synthetic_assumption,False
req_008361,2026-07-01 03:13:44,C003,key_c003_1,10.232.115.30,DeepSeek-V4,DeepSeek,web,194,79,273,384,1174,200,,0.000328,synthetic_calibrated,synthetic_assumption,False
req_004351,2026-07-01 03:14:07,C002,key_c002_3,10.46.240.225,DeepSeek-V4,DeepSeek,app,1690,284,1974,250,1452,200,,0.002369,synthetic_calibrated,synthetic_assumption,False
req_008972,2026-07-01 03:15:57,C008,key_c008_2,10.90.184.82,Minimax-M2.5,MiniMax,web,133,39,172,544,951,200,,0.000413,synthetic_calibrated,synthetic_assumption,False
req_007876,2026-07-01 03:17:40,C003,key_c003_3,10.155.197.191,DeepSeek-V4,DeepSeek,api,478,72,550,473,1115,200,,0.00066,synthetic_calibrated,synthetic_assumption,False
req_004924,2026-07-01 03:18:00,C008,key_c008_2,10.74.171.63,DeepSeek-V4,DeepSeek,api,248,227,475,371,1308,200,,0.00057,synthetic_calibrated,synthetic_assumption,False
req_001043,2026-07-01 03:18:30,C009,key_c009_2,10.141.224.220,DeepSeek-V4,DeepSeek,api,393,223,616,546,1732,200,,0.000739,synthetic_calibrated,synthetic_assumption,False
req_002586,2026-07-01 03:18:43,C004,key_c004_2,10.137.168.57,DeepSeek-V4,DeepSeek,api,973,165,1138,491,1516,200,,0.001366,synthetic_calibrated,synthetic_assumption,False
req_005206,2026-07-01 03:19:14,C005,key_c005_1,10.136.23.254,DeepSeek-V4,DeepSeek,app,332,190,522,323,1779,200,,0.000626,synthetic_calibrated,synthetic_assumption,False
req_008182,2026-07-01 03:20:07,C001,key_c001_2,10.87.148.57,DeepSeek-V4,DeepSeek,web,725,162,887,411,1324,200,,0.001064,synthetic_calibrated,synthetic_assumption,False
req_001498,2026-07-01 03:20:18,C004,key_c004_1,10.79.134.101,DeepSeek-V4,DeepSeek,app,357,330,687,515,1966,200,,0.000824,synthetic_calibrated,synthetic_assumption,False
req_001202,2026-07-01 03:21:29,C006,key_c006_2,10.195.36.8,DeepSeek-V4,DeepSeek,web,190,127,317,389,1324,500,INTERNAL_ERROR,0.00038,synthetic_calibrated,synthetic_assumption,False
req_004613,2026-07-01 03:22:21,C007,key_c007_1,10.220.174.150,DeepSeek-V4,DeepSeek,api,172,267,439,557,1285,200,,0.000527,synthetic_calibrated,synthetic_assumption,False
req_004251,2026-07-01 03:23:46,C003,key_c003_2,10.231.132.70,DeepSeek-V4,DeepSeek,app,265,203,468,520,1505,200,,0.000562,synthetic_calibrated,synthetic_assumption,False
req_001647,2026-07-01 03:26:13,C004,key_c004_3,10.173.194.134,Minimax-M2.5,MiniMax,api,240,183,423,779,1943,200,,0.001015,synthetic_calibrated,synthetic_assumption,False
req_006783,2026-07-01 03:26:51,C004,key_c004_1,10.50.210.115,DeepSeek-V4,DeepSeek,api,151,129,280,504,1244,200,,0.000336,synthetic_calibrated,synthetic_assumption,False
req_007996,2026-07-01 03:29:21,C009,key_c009_2,10.181.186.194,DeepSeek-V4,DeepSeek,app,337,202,539,265,1276,200,,0.000647,synthetic_calibrated,synthetic_assumption,False
req_008274,2026-07-01 03:30:39,C006,key_c006_1,10.96.210.97,DeepSeek-V4,DeepSeek,web,483,136,619,482,1561,200,,0.000743,synthetic_calibrated,synthetic_assumption,False
req_000215,2026-07-01 03:31:32,C002,key_c002_2,10.84.31.28,DeepSeek-V4,DeepSeek,api,300,202,502,396,1129,200,,0.000602,synthetic_calibrated,synthetic_assumption,False
req_004615,2026-07-01 03:32:04,C008,key_c008_1,10.80.103.87,DeepSeek-V4,DeepSeek,api,572,134,706,472,1216,200,,0.000847,synthetic_calibrated,synthetic_assumption,False
req_002396,2026-07-01 03:32:38,C004,key_c004_2,10.103.121.89,DeepSeek-V4,DeepSeek,app,861,96,957,405,2314,200,,0.001148,synthetic_calibrated,synthetic_assumption,False
req_006286,2026-07-01 03:33:29,C002,key_c002_1,10.116.254.33,DeepSeek-V4,DeepSeek,api,1300,128,1428,550,1526,200,,0.001714,synthetic_calibrated,synthetic_assumption,False
req_008518,2026-07-01 03:39:25,C008,key_c008_2,10.78.62.207,DeepSeek-V4,DeepSeek,api,2088,295,2383,589,1509,200,,0.00286,synthetic_calibrated,synthetic_assumption,False
req_004875,2026-07-01 03:39:48,C003,key_c003_3,10.220.38.2,DeepSeek-V4,DeepSeek,web,347,98,445,516,1592,200,,0.000534,synthetic_calibrated,synthetic_assumption,False
req_008932,2026-07-01 03:40:41,C006,key_c006_1,10.11.12.63,DeepSeek-V4,DeepSeek,api,164,403,567,312,1117,200,,0.00068,synthetic_calibrated,synthetic_assumption,False
req_000869,2026-07-01 03:42:07,C006,key_c006_1,10.46.39.142,DeepSeek-V4,DeepSeek,api,541,365,906,482,1426,200,,0.001087,synthetic_calibrated,synthetic_assumption,False
req_002465,2026-07-01 03:44:05,C006,key_c006_1,10.136.139.163,DeepSeek-V4,DeepSeek,web,902,76,978,471,738,200,,0.001174,synthetic_calibrated,synthetic_assumption,False
req_006026,2026-07-01 03:44:17,C001,key_c001_3,10.141.155.179,DeepSeek-V4,DeepSeek,app,263,115,378,504,1611,200,,0.000454,synthetic_calibrated,synthetic_assumption,False
req_004259,2026-07-01 03:44:17,C005,key_c005_3,10.166.123.83,DeepSeek-V4,DeepSeek,api,143,195,338,371,1134,400,BAD_REQUEST,0.000406,synthetic_calibrated,synthetic_assumption,False
req_000213,2026-07-01 03:44:20,C002,key_c002_1,10.74.132.177,DeepSeek-V4,DeepSeek,api,143,186,329,420,1508,200,,0.000395,synthetic_calibrated,synthetic_assumption,False
req_003196,2026-07-01 03:44:26,C003,key_c003_1,10.84.213.25,DeepSeek-V4,DeepSeek,api,928,184,1112,646,1653,200,,0.001334,synthetic_calibrated,synthetic_assumption,False
req_001626,2026-07-01 03:45:57,C006,key_c006_2,10.100.32.126,DeepSeek-V4,DeepSeek,app,249,303,552,267,1829,200,,0.000662,synthetic_calibrated,synthetic_assumption,False
req_000983,2026-07-01 03:46:13,C005,key_c005_1,10.67.239.126,DeepSeek-V4,DeepSeek,api,711,123,834,547,1141,200,,0.001001,synthetic_calibrated,synthetic_assumption,False
req_002379,2026-07-01 03:46:55,C003,key_c003_3,10.186.51.151,DeepSeek-V4,DeepSeek,api,169,167,336,288,1357,200,,0.000403,synthetic_calibrated,synthetic_assumption,False
req_004809,2026-07-01 03:47:00,C001,key_c001_2,10.221.85.167,DeepSeek-V4,DeepSeek,api,578,150,728,441,2024,200,,0.000874,synthetic_calibrated,synthetic_assumption,False
req_008933,2026-07-01 03:52:48,C007,key_c007_1,10.235.81.44,DeepSeek-V4,DeepSeek,app,527,195,722,372,1717,200,,0.000866,synthetic_calibrated,synthetic_assumption,False
req_006737,2026-07-01 03:52:57,C001,key_c001_1,10.169.216.18,DeepSeek-V4,DeepSeek,api,679,172,851,615,1743,200,,0.001021,synthetic_calibrated,synthetic_assumption,False
req_004810,2026-07-01 03:55:15,C001,key_c001_3,10.210.63.122,DeepSeek-V4,DeepSeek,api,485,327,812,393,1441,200,,0.000974,synthetic_calibrated,synthetic_assumption,False
req_001318,2026-07-01 03:55:38,C004,key_c004_3,10.18.126.207,DeepSeek-V4,DeepSeek,api,300,396,696,549,1592,200,,0.000835,synthetic_calibrated,synthetic_assumption,False
req_009331,2026-07-01 03:56:02,C010,key_c010_1,10.167.95.65,Minimax-M2.5,MiniMax,api,408,158,566,492,1365,500,INTERNAL_ERROR,0.001358,synthetic_calibrated,synthetic_assumption,False
req_004503,2026-07-01 03:56:42,C006,key_c006_2,10.229.4.66,DeepSeek-V4,DeepSeek,web,707,258,965,369,1298,200,,0.001158,synthetic_calibrated,synthetic_assumption,False
req_003143,2026-07-01 03:56:56,C002,key_c002_2,10.44.228.118,DeepSeek-V4,DeepSeek,web,402,690,1092,541,1536,500,INTERNAL_ERROR,0.00131,synthetic_calibrated,synthetic_assumption,False
req_004770,2026-07-01 03:57:30,C008,key_c008_2,10.146.226.164,DeepSeek-V4,DeepSeek,api,244,239,483,432,1558,401,UNAUTHORIZED,0.00058,synthetic_calibrated,synthetic_assumption,False
req_009224,2026-07-01 03:59:13,C001,key_c001_3,10.145.56.229,DeepSeek-V4,DeepSeek,api,564,213,777,358,1551,200,,0.000932,synthetic_calibrated,synthetic_assumption,False
req_000645,2026-07-01 04:02:43,C004,key_c004_1,10.67.171.195,DeepSeek-V4,DeepSeek,api,221,158,379,438,1281,200,,0.000455,synthetic_calibrated,synthetic_assumption,False
req_009835,2026-07-01 04:02:49,C005,key_c005_2,10.207.186.132,DeepSeek-V4,DeepSeek,api,1608,231,1839,436,1216,200,,0.002207,synthetic_calibrated,synthetic_assumption,False
req_005404,2026-07-01 04:03:30,C008,key_c008_3,10.99.49.98,DeepSeek-V4,DeepSeek,api,210,333,543,240,1250,200,,0.000652,synthetic_calibrated,synthetic_assumption,False
req_008945,2026-07-01 04:04:53,C009,key_c009_2,10.227.97.9,DeepSeek-V4,DeepSeek,api,260,202,462,383,1614,200,,0.000554,synthetic_calibrated,synthetic_assumption,False
req_000313,2026-07-01 04:06:37,C001,key_c001_1,10.133.15.253,DeepSeek-V4,DeepSeek,api,139,89,228,395,1025,200,,0.000274,synthetic_calibrated,synthetic_assumption,False
req_004604,2026-07-01 04:08:28,C001,key_c001_3,10.131.249.161,DeepSeek-V4,DeepSeek,api,538,232,770,587,1242,200,,0.000924,synthetic_calibrated,synthetic_assumption,True
req_008038,2026-07-01 04:10:16,C008,key_c008_2,10.20.219.57,DeepSeek-V4,DeepSeek,api,194,431,625,395,1116,200,,0.00075,synthetic_calibrated,synthetic_assumption,False
req_001402,2026-07-01 04:11:30,C002,key_c002_3,10.221.237.96,DeepSeek-V4,DeepSeek,api,1254,69,1323,483,1493,200,,0.001588,synthetic_calibrated,synthetic_assumption,False
req_008036,2026-07-01 04:13:04,C009,key_c009_3,10.18.48.215,DeepSeek-V4,DeepSeek,api,277,284,561,659,1943,200,,0.000673,synthetic_calibrated,synthetic_assumption,False
req_004078,2026-07-01 04:13:58,C005,key_c005_2,10.218.198.50,DeepSeek-V4,DeepSeek,app,405,316,721,298,1138,200,,0.000865,synthetic_calibrated,synthetic_assumption,False
req_000192,2026-07-01 04:15:46,C003,key_c003_3,10.83.58.28,DeepSeek-V4,DeepSeek,web,163,138,301,779,1653,200,,0.000361,synthetic_calibrated,synthetic_assumption,False
req_007482,2026-07-01 04:17:35,C003,key_c003_3,10.51.63.193,DeepSeek-V4,DeepSeek,web,396,109,505,543,1756,200,,0.000606,synthetic_calibrated,synthetic_assumption,False
req_002835,2026-07-01 04:18:50,C003,key_c003_1,10.96.178.66,DeepSeek-V4,DeepSeek,web,517,144,661,305,781,200,,0.000793,synthetic_calibrated,synthetic_assumption,False
req_003352,2026-07-01 04:19:36,C005,key_c005_3,10.96.71.72,DeepSeek-V4,DeepSeek,api,461,193,654,707,1987,200,,0.000785,synthetic_calibrated,synthetic_assumption,False
req_002266,2026-07-01 04:19:50,C001,key_c001_3,10.47.4.118,DeepSeek-V4,DeepSeek,api,222,141,363,386,1658,200,,0.000436,synthetic_calibrated,synthetic_assumption,False
req_008023,2026-07-01 04:20:07,C003,key_c003_1,10.58.219.151,DeepSeek-V4,DeepSeek,api,287,322,609,377,1681,200,,0.000731,synthetic_calibrated,synthetic_assumption,False
req_000253,2026-07-01 04:20:21,C004,key_c004_3,10.92.133.51,DeepSeek-V4,DeepSeek,api,436,147,583,414,1084,200,,0.0007,synthetic_calibrated,synthetic_assumption,False
req_006840,2026-07-01 04:21:56,C005,key_c005_1,10.17.95.187,DeepSeek-V4,DeepSeek,api,465,220,685,367,1635,200,,0.000822,synthetic_calibrated,synthetic_assumption,False
req_005598,2026-07-01 04:22:16,C010,key_c010_2,10.21.245.232,DeepSeek-V4,DeepSeek,api,584,111,695,376,1539,200,,0.000834,synthetic_calibrated,synthetic_assumption,False
req_005468,2026-07-01 04:22:23,C009,key_c009_3,10.12.28.146,DeepSeek-V4,DeepSeek,app,450,154,604,445,1477,200,,0.000725,synthetic_calibrated,synthetic_assumption,False
req_002849,2026-07-01 04:22:32,C004,key_c004_2,10.201.142.94,DeepSeek-V4,DeepSeek,api,68,225,293,557,1756,200,,0.000352,synthetic_calibrated,synthetic_assumption,False
req_007457,2026-07-01 04:25:49,C008,key_c008_2,10.168.238.234,DeepSeek-V4,DeepSeek,api,324,89,413,626,1730,200,,0.000496,synthetic_calibrated,synthetic_assumption,False
req_008599,2026-07-01 04:26:21,C003,key_c003_3,10.76.58.93,DeepSeek-V4,DeepSeek,api,666,195,861,415,1874,200,,0.001033,synthetic_calibrated,synthetic_assumption,False
req_000449,2026-07-01 04:26:44,C003,key_c003_2,10.177.81.32,DeepSeek-V4,DeepSeek,web,932,206,1138,534,1816,200,,0.001366,synthetic_calibrated,synthetic_assumption,False
req_001900,2026-07-01 04:27:35,C001,key_c001_3,10.94.60.196,DeepSeek-V4,DeepSeek,app,134,138,272,298,1878,200,,0.000326,synthetic_calibrated,synthetic_assumption,False
req_009492,2026-07-01 04:28:00,C004,key_c004_1,10.184.236.42,DeepSeek-V4,DeepSeek,api,357,207,564,445,1637,200,,0.000677,synthetic_calibrated,synthetic_assumption,False
req_007092,2026-07-01 04:28:46,C008,key_c008_1,10.27.219.170,DeepSeek-V4,DeepSeek,api,184,158,342,428,1081,400,BAD_REQUEST,0.00041,synthetic_calibrated,synthetic_assumption,False
